Title,Title_URL,Image,likes,comment,collect,share
一种果实像珍珠的植物#新农人计划2024,https://www.douyin.com/video/7348962999836658959,https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/okMLC8rwDiveeXwAdAIEfM7M7LhNnBCDBbvI1G~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032970400&x-signature=H7cYs5Lj9zxw6gL4vuwy0EMqYE4%3D,3560,194,351,128
地构叶为什么又叫珍珠透骨草？#新农人计划2024,https://www.douyin.com/video/7337831487695326479,https://p9-pc-sign.douyinpic.com/tos-cn-p-0015/ooteEAtEcCs7P4XVhJBLIyQNgCfvAyAp6uzDWh~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032970400&x-signature=ja75YUioFoyugHm1Qa2wAX5f6Bs%3D,2112,47,721,179
谷精草又叫珍珠草，可做干花，也可以和青葙决明一起#新农人计划2023,https://www.douyin.com/video/7276232337602530612,https://p9-pc-sign.douyinpic.com/tos-cn-p-0015/oAXLwfpAhI7EgPfhS6t9zibA96S9kzDRAEFsB0~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032970400&x-signature=0dVF0owxDgUZnc6nS19fynYUszw%3D,1443,41,197,70
紫珠的果实像一颗颗珍珠，非常漂亮，不知道你们见过没有？#大自然的馈赠 #野生药材 #识百草,https://www.douyin.com/video/7178865767792774458,https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/oskGcHhrzIu0KgOMATfEC29fKBt3jYAEhAgYAo~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032970400&x-signature=HGGxNecghL%2FT34Ll%2FkbWVeAGfAI%3D,5617,220,743,283
紫金牛也叫凉伞盖珍珠，你们知道为什么吗？#大自然的馈赠 #大山里的原生态 #野生药材,https://www.douyin.com/video/7177007550687235387,https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/ocOjmInHIABDiesqbAAgQcR8cdZ69yomcQf9C2~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032970400&x-signature=CE80kSgPNB0Hw7LtxQZeto%2Bu5UM%3D,5951,268,949,352
木薯被誉为淀粉之王，你也许没有见过，但你可能吃过，因为珍珠奶茶的珍珠就是木薯粉做的#抖音自然 #乡村守护人  #新农人计划2022 ,https://www.douyin.com/video/7118962743142616334,https://p9-pc-sign.douyinpic.com/tos-cn-p-0015/87bff214f16848a892e4786b2e32d5a4~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032970400&x-signature=svPpMa7tQ5wz1HOWtpPDH%2FFc8nY%3D,8789,813,1082,929
谁说古代人从不刷牙？人家用珍珠、竹盐做牙膏，用牛骨、猪毛做牙刷#传统文化 #手艺人 #牙膏牙刷 @鲁磊,https://www.douyin.com/video/7220006851608366374,https://p3-pc-sign.douyinpic.com/tos-cn-i-dy/i05dcb4335c7a4d74898c232bb0fd523d~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=TFpv%2BDGx6NkvNhVN4HN1Qeec5Nk%3D,339,28,128,48
珍珠粉的古法炮制～#纪录片 #本草中国 #珍珠粉 ,https://www.douyin.com/video/7000607329855032580,https://p3-sign.douyinpic.com/tos-cn-i-0813/92fbc40ce9d447608fe69f128830dc40~noop.jpeg?biz_tag=aweme_video&from=3213915784&s=PackSourceEnum_PUBLISH&sc=optimized_cover&se=false&x-expires=1718812800&x-signature=iy1TkXClFHClIJ26yjc346TaGyM%3D,5058,52,43,109
珍珠是如何采收的？#珍珠 #涨知识 #纪录片 #本草中国 ,https://www.douyin.com/video/7000604565557087527,https://p3-sign.douyinpic.com/tos-cn-i-0813/b495e6675adc423fb382f13ab3d714fe~noop.jpeg?biz_tag=aweme_video&from=3213915784&s=PackSourceEnum_PUBLISH&sc=optimized_cover&se=false&x-expires=1718812800&x-signature=y9YseeNNWeRYHwS9OsedYIqRBBE%3D,12000,69,82,205
老人当了60年的采珠人，十个贝壳才出一个珍珠，却是养颜圣品 #非遗传承 #珍珠 #纪录片解说 #传统技艺 ,https://www.douyin.com/video/7368406109457091876,https://p3-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/9d429ca147de489798fe5cf34460ad1b~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=hur9vg9xnmvvU2ebTD%2BaSa8ADtQ%3D,721,9,118,33
传说中的新剥鸡头，米粒比珍珠还大，只有在半夜才能采摘 #鸡头米 #芡实 #非遗传承 #老手艺 #纪录片解说 ,https://www.douyin.com/video/7331655586141965605,https://p3-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/fe384116b4e7413e9bff7e98faa20fa5~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=LThWCZ8nIX2EUHa51ly0xvtVCtI%3D,2048,55,364,120
珍珠，珍珠的无机成分主要是碳酸钙、碳酸镁，占91%以上#中草药 #植物 #科普,https://www.douyin.com/video/7278921163714071862,https://p3-pc-sign.douyinpic.com/tos-cn-i-0813/owED7KAUBARDB7S6BAIAefxbHWcAZ8EnAmaESe~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032963200&x-signature=hn6bsDUQIh3C0ekIMKqUDuT62s8%3D,73,3,8,1
谷精草...挖耳朵草、珍珠草，谷精草科，陨落的星辰...#中草药 #植物 #中医药文化进校园 ,https://www.douyin.com/video/7170833334619081984,https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/0640d355840b484583eff4e29ebc8ec1_1669589760~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032963200&x-signature=9e7WPoRiWEwka51C4V40WV5y1nM%3D,208,7,32,4
珍珠草......可用于绿化，是装饰水族箱的良好材料#中草药 #植物 #科普 ,https://www.douyin.com/video/7090349254174166312,https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/4c459c573bc04d4a97c0ce639f331829_1650850587~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032963200&x-signature=4QmzJKICoE6GtLY87%2BqS5BYCpyY%3D,215,3,57,62
#一日一植物 公园里披金戴银的合欢，可不是尤加利哦，珍珠金合欢 @抖音小助手 #寒假充电计划,https://www.douyin.com/video/6930938695864356099,https://p3-sign.douyinpic.com/tos-cn-i-0813/8c75655aba2147caa1692394eda112c5~noop.jpeg?biz_tag=aweme_video&from=3213915784&s=PackSourceEnum_PUBLISH&sc=optimized_cover&se=false&x-expires=1718816400&x-signature=fURR5332z45NYWTIurhn0wemg9w%3D,30000,901,454,739
带你认识，哪些海洋类的中药材（下） 你还知道哪些海洋里的中药材呢？#中药材知识科普 #海参 #鳖甲 #珍珠 #中药材,https://www.douyin.com/video/7306475241398783247,https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/o4EAlfl8cBadAJzzItm40CBghE0mwZGaA5fA9I~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032966800&x-signature=sOYKD51EpUBEkWkBSdiI%2FpQ4F6g%3D,122,9,79,24
带你认识，哪些海洋类的中药材（上） 吃过的海鲜不要扔，还有有大用处哟！#中药材知识科普 #珍珠 #海龙 #牡蛎 #中药材,https://www.douyin.com/video/7306434000371879202,https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/okVhPANiCsIBJqeJAbg2EkfhCrYcaylwzzAtBx~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032966800&x-signature=1zHNvEEfcx2eZlBlAljjXPZF6n4%3D,128,5,112,31
#大自然的馈赠 #植物科普 #我的乡村生活 紫色如珍珠一般的，紫珠，价值巨大，赶快看看你的家乡有吗？,https://www.douyin.com/video/7292341226601336074,https://p9-pc-sign.douyinpic.com/tos-cn-p-0015/oUjzl2yhScePAIAENBfyAmIzgcDPmA3cNcmAPE~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032970400&x-signature=r9AqtbXHWAF%2BVqAD3WIgUZq2l7M%3D,31000,5009,6140,1528
#大自然的馈赠 #植物科普 #我的乡村生活 这么漂亮像珍珠一样的植物，虽然好看却不可实用，在野外见到一定要小心,https://www.douyin.com/video/7289287130147278117,https://p9-pc-sign.douyinpic.com/tos-cn-p-0015/ogI9eDlALB792EWozAEP8KfoxbABLgtPhwAk2A~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032970400&x-signature=jGLE5fugzEcAQns%2B8juueunwBDg%3D,4631,140,375,111
#我的乡村生活 #大自然 #大自然的馈赠 #野生植物 进山好几天，终于找到了，山中小野果，漂亮如珍珠，你们在山里见过吗？,https://www.douyin.com/video/7037359519113973003,https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/d78d0367c8514763847e625994e9e4dd~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032970400&x-signature=blb9vb1bq7zn6xcZ1EvKafWBjUI%3D,11000,245,998,422
